1.0581493,1.0520912,0.95972174,1.087165,0.91073257,0.97934026,1.020728,0.8645482,1.0241237,1.0445808,0.93011075,0.97581387,0.86801475,1.0339104,0.7965186,0.91401625,1.0346309,1.098325,0.8975379,0.89655113,0.9925373,1.0758532,1.0442375,1.0376321,1.0219674,0.96502966,0.9663523,0.9608352,0.95149946,1.0100166,0.9553396,0.9551373,0.92638016,1.0194501,0.89288634,1.0163862,1.0639597,1.0148255,1.0291067,1.0792953,1.055879,1.0308129,1.0330946,0.9600833,0.98268825,0.913292,0.91519135,1.001493,0.9168174,0.8097457,0.9658764,0.9622858,0.9522219,0.98672056,0.91635305,1.0458051,1.0148573,1.0734348,0.8459416,0.9205021,0.80825824,1.069923,0.9052379,1.0165857,1.0233872,1.0748895,0.9595838,1.1314689,1.0082837,1.0264268,1.009988,0.951884,0.96093875,0.95156807,1.0779775,0.95424396,1.0784997,1.0729377,1.0351428,0.9661646,1.0025104,0.8959262,0.9094824,0.8927075,1.0314921,0.90179306,0.89151096,1.0207945,0.9641802,1.084805,0.9260617,1.0092058,1.0749111,0.8588597,0.9043553,0.94827014,1.0155174,0.6979652,0.9620511,0.95724684,1.0597273,1.083412,1.0184733,1.0771261,0.8888591,1.0288154,1.0191449,1.0017275,0.9102094,1.0079039,0.7995445,1.0205846,1.0195402,0.85335904,0.9497576,0.97060317,0.9524562,1.0107924,0.9593356,1.1365117,0.8974695,0.9992559,1.0761986,0.7771311,0.9753979,0.9107111,0.862978,1.0109632,1.0141786,1.0143771,0.8529809,0.7923486,0.8502061,0.90809065,1.0656828,1.0089492,0.9482054,1.0026151,0.9815689,1.0027465,0.89023894,0.98293763,0.97634774,0.9523813,1.0253782,1.0124053,1.0322272,1.0712038,0.90922564,1.0530394,1.1270989,0.9625923,0.90391606,1.0104417,1.0154982,1.0047337,0.9513333,1.0504144,0.8459163,0.9482146,0.9958525,0.9997054,1.0804573,0.9076744,0.82409936,1.0006641,0.9494869,1.0090455,0.9064761,1.0330807,0.9500324,0.889236,1.0709358,1.0042413,1.0158981,0.90239245,0.89253855,1.0673391,0.7968603,1.0606651,0.9848587,1.058525,0.8993716,0.95201683,1.050819,0.9257529,1.0686023,1.0162284,1.0143037,0.9494975,0.99782544,0.94883746,0.89512974,0.9549718,0.9966021,0.9026153,0.9461743,1.0482277,1.006891,0.99111897,1.0506811,0.96083236,0.9491779,1.0007092,0.9021116,0.9098737,1.0503364,1.0475221,0.90080553,1.0085343,0.9509794,0.954611,0.9887163,0.9600761,0.9649722,1.0013913,1.048884,0.99146134,0.8976204,0.8874424,0.8769782,0.94387907,0.8890288,1.0215912,0.8865048,0.99528646,0.8939061,0.67878294,1.0474515,1.0690429,1.0591904,0.83061427,0.8978081,0.90873355,1.0632902,1.0063133,0.99123067,0.89273596,0.9108879,1.0024157,0.9929524,0.89641994,1.0510292,1.0498037,1.0369563,1.0011237,0.93977165,0.8779225,0.95471287,0.88884956,1.0394715,0.89652187,0.83456534,1.0086203,1.001702,0.9898968,0.7602622,0.9530954,0.89453745,1.0445794,1.0460896,0.9395855,0.9217294,0.85089093,1.0034564,0.926044,0.93576103,1.0478454,0.89418596,0.8561799,1.1023049,0.88605815,0.8824456,0.8918163,1.1113219,1.0030522,1.0140425,1.0049112,0.93412924,0.93712133,0.95084953,0.8305199,0.8404939,0.9385202,1.046796,0.9881961,0.9506655,0.8470197,0.95600885,1.0976626,0.9866746,0.9086507,0.95207816,1.0588691,0.94166017,0.9176132,0.8447984,1.0926975,0.9434228,0.93641573,1.045267,1.00444,1.0337435,1.0492207,0.87761974,0.9933171,0.8952691,0.941593,0.95658684,0.8931528,1.0063375,0.94859153,1.029373,0.94998187,0.98482364,1.0114056,0.99748,0.9616726,0.89963603,0.8937089,0.9211593,1.0246667,0.97993535,1.0431896,0.89795274,0.9302942,0.99440724,0.87823343,1.0373257,0.9513192,0.94155264,0.9349517,1.0100881,1.0591722,0.9507644,0.98391944,1.0413729,0.9078105,1.1193056,1.09751,0.9329751,0.88927907,0.9936455,0.86021703,0.98315364,0.98514277,1.1023573,0.98617965,1.049852,0.99527407,0.88040215,0.9535024,0.8957837,0.9243781,0.9958296,0.9206581,0.9893775,0.9512704,0.83047533,0.9846011,0.89630777,0.93687266,1.0512995,0.89361334,0.9979999,0.98338467,0.88354236,0.9213206,0.99319696,0.92836624,0.93810606,0.878263,0.94071406,0.8341486,0.92727894,1.0035385,0.9378922,1.0445619,1.0597882,0.9429379,0.9319763,0.93718314,1.0802933,1.0376374,0.97066027,0.7860593,0.8885848,1.0824481,0.89462715,0.9511259,0.8450015,1.0347155,1.047036,0.7303969,0.9410922,0.8392647,0.94283247,0.88906664,0.9822309,0.91664773,0.95800346,0.9335983,0.94411725,1.0294725,0.86684036,0.9907835,0.98316073,0.95191294,0.96827483,0.9623502,1.0827035,1.0117704,0.984587,0.937784,0.9948425,0.970202,0.9482563,0.9411001,0.9253609,0.89246637,0.8216484,0.77377254,1.0036348,0.94368297,1.0282507,0.96984714,0.9791374,0.9712959,0.88517445,0.94022584,0.96867895,1.0394034,0.94346756,0.98002213,0.97192115,0.91462284,1.022087,0.9403882,0.9755929,0.8868924,0.9241094,0.925008,0.99484843,0.8821554,1.0850426,0.85382193,0.9729998,0.94077903,1.067336,0.8892026,1.0684528,0.92951393,0.9831858,0.9287146,1.0476271,0.93165684,1.019013,1.0289125,0.9079531,0.92715573,0.9771262,0.8647852,1.0425929,0.9500573,0.94478875,0.9257846,0.98898,0.9555618,1.0214143,0.9058053,1.0654835,0.99401116,0.87153196,1.042551,0.8879735,0.88290805,0.87585515,0.9832087,1.0014075,0.99540156,1.0233269,0.9926753,0.9460667,0.846545,0.9725117,0.938184,0.8467488,0.976506,0.9977662,0.8801956,1.0787349,0.9710746,0.8992261,0.97032356,0.9850833,0.97505856,0.81019133,0.99465376,1.0680914,0.72625047,0.8640859,0.9758644,0.89444,0.9719768,0.93188435,0.95289946,1.0169879,0.98060626,1.0414099,1.0742623,1.0273119,0.8139429,0.8902685,1.024294,1.0994657,0.9286828,1.0043184,0.9107854,0.9869871,0.8665939,0.97057205,0.91017324,1.0140598,0.87833405,0.922987,0.8085812,0.9818184,0.86779946,0.86519474,0.8845506,1.0117389,1.0702959,0.96481305,0.83754903,0.91867495,0.9718296,0.9113545,0.9732995,0.93608737,0.93948793,0.86796874,0.8950319,1.0101974,0.7676514,0.97402185,1.0433787,0.9158864,0.90940046,0.93264467,1.0219951,0.9725862,0.9306322,0.8622908,0.9662946,0.903347,1.002961,0.9546678,1.0165505,0.9237938,1.0739161,0.7840471,0.8872029,0.8986841,1.0054555,0.96823233,0.9378677,0.87066716,0.7478196,0.9601671,0.9151123,0.93948954,0.88219184,1.0092446,0.91771954,1.0094746,0.98053426,0.96219474,1.0104176,0.8762849,1.0232573,0.9600597,0.8543463,0.84913117,0.98311704,0.9959523,0.9193341,0.9152531,0.91423196,0.97996444,0.96350116,0.8746376,1.0197144,0.81618744,0.9401343,0.9512803,0.87216735,0.83070844,0.8560154,0.97441894,0.90643364,0.8175998,0.9590068,1.0146431,0.8214586,0.8410297,0.9117289,0.97513914,0.8416303,0.98212653,0.90732795,1.0163751,0.9775997,0.89807016,0.79532284,0.9780881,1.0635523,0.8605616,0.91396856,0.97289497,0.9070932,0.78184986,0.84675956,0.8760331,0.9363313,0.8346712,0.9322696,0.81285757,0.92386514,0.8734236,0.92657757,1.0221827,1.0125065,0.8414801,0.8717683,1.0759751,0.9991493,1.00977,1.0589063,0.906501,0.863224,0.8160334,1.0091635,0.7587571,0.92095476,0.9426386,1.0000917,0.87068707,1.013649,0.9713815,1.0064644,0.96594006,0.9244976,0.81727785,0.8684887,0.9032909,0.9129928,0.9267377,1.0222148,0.8832884,0.9140689,0.9689154,0.95699644,0.760272,0.8989113,0.89135295,0.88341135,1.0136124,0.92037505,0.8062746,0.9670537,1.0016605,0.91904044,1.0168993,0.8724063,0.84656924,0.8792803,0.87407064,0.98872375,1.0877258,0.95407754,0.9679633,0.90176535,0.9525344,0.88300323,0.92410296,0.9271107,0.90352994,0.9943261,0.9631066,0.95860904,0.86043954,0.96116585,0.9635938,0.9519288,0.8306231,0.8098957,0.9061522,0.92352366,0.9152071,0.8802693,0.8676443,0.7682434,0.86346585,0.95081097,0.94233036,0.8318388,0.97400254,0.91436154,0.9699538,1.011957,0.94375277,0.8560131,0.7752792,1.0312,0.90284187,1.0345846,0.9505403,0.9191699,0.9008959,1.0294579,0.9290615,0.9974564,0.95199996,0.98697525,0.8866379,1.0105194,1.008844,1.0111655,0.9012014,0.8997898,0.98648864,0.9512186,0.87459296,0.9523258,0.9273959,0.94768,0.7674382,0.9752366,1.0096807,0.879421,0.95283943,1.0030078,0.93933105,0.90902185,0.9674632,0.932373,0.9152182,0.8825893,0.8978929,0.93109035,1.0452299,0.8871889,0.8445368,0.9389313,0.9492817,0.94195074,0.7584252,0.799742,1.0484279,0.9467015,0.95793945,0.7932818,0.96141547,0.82660866,0.90751487,0.7881858,0.84970695,0.9845479,0.9377186,0.9999953,0.9387153,0.99145985,0.8828375,0.8367398,0.95978814,0.836236,0.9460117,0.99039316,0.94107443,0.8570528,0.9689016,0.9069807,0.9512394,0.992287,0.9436075,0.914876,0.93210715,0.8411568,0.9961118,0.9713705,0.9114,0.9484957,0.9870003,0.8998642,0.9426138,0.8358969,0.95418173,0.94850653,1.0354975,0.7538236,1.0130674,0.70993304,0.9782338,0.83094865,0.8943872,0.9404866,0.95187134,0.90444535,0.812558,0.94589233,0.81149703,1.0315914,0.9372113,0.9027846,0.9374554,0.9400944,0.8851018,0.89622784,0.9128833,0.8687291,0.7308893,0.8403373,0.98224705,0.94194883,0.98986626,0.920615,0.9392682,0.80855757,0.9198924,0.89785266,0.98928195,0.91677827,0.9374135,0.9853053,0.94194585,0.9337166,0.9322631,1.0351218,0.88095075,0.9951282,0.9319737,1.0100828,0.92546123,0.9425595,1.0000986,0.78868324,0.9355038,0.9268616,0.98951167,0.8933093,0.8768104,0.7830097,0.89852244,0.840254,0.9108288,0.9384982,0.9401257,0.9121611,0.92627,0.86137724,0.9351794,0.95138997,0.92514116,0.84233767,0.9497833,0.9718042,1.0273613,0.9642876,0.8689689,0.9424985,0.8214318,0.8725136,0.8807762,0.9016297,0.8941393,0.9379223,0.9458334,0.8927104,0.78721786,0.9286032,0.8920787,0.8663118,0.966227,0.8889753,0.87867,0.93006754,0.83689433,0.8788459,0.93875474,0.86776495,0.88332266,0.8477575,0.98724574,0.86369777,0.888319,0.81049734,0.94923323,0.9909566,0.9933624,0.93208855,0.79240274,0.8324749,0.89873964,0.8918964,0.8798651,0.7703376,0.891843,0.7685825,0.88078576,0.7534165,0.99308187,0.84852713,0.80508375,0.92704964,0.9548723,0.95711255,0.9708581,0.9029899,0.95081323,0.9354206,0.92654675,1.0394131,1.0088593,0.929621,0.79245234,0.9457958,0.94039315,0.91301876,0.81588125,1.0057646,0.9369883,0.7883854,0.8518544,0.7441736,0.80748504,0.88491064,0.9290347,0.78481704,0.8519853,0.89278966,0.8587052,0.88355106,0.842544,0.787868,0.92375296,0.91695017,0.9800163,0.95366126,0.8439632,0.8055732,1.0332857,0.93803626,0.9399541,0.98304075,0.85656404,0.90965605,0.96064425,0.8967609,0.898226,0.85012406,0.9012638,0.9199516,0.92014045,0.9891288,0.8421672,0.8943861,0.86877006,0.94138145,0.79380846,0.86897475,0.86861396,0.9025693,0.77825564,0.90272874,0.94283706,0.9805071,0.8388955,0.9470622,0.9369166,0.93398696,0.8314145,0.88759214,0.9067827,0.8844467,0.8253615,0.8439278,0.82929945,0.9267001,0.78528243,0.9220852,0.97031355,0.85777646,0.8702121,0.8378977,0.9486844,0.97476023,0.8607238,0.9442868,0.9607901,0.93433267,1.0690594,0.8199963,1.0261201,0.9469304,0.8440172,0.85874224,0.95099086,0.748962,0.9043164,1.0332576,0.7914042,0.7197345,1.0627381,0.712475,0.9277985,0.80258745,0.76344866,0.76117635,0.9625685,0.8019602,0.82707745,0.97903055,0.87701124,0.82986355,0.983188,0.8878035,0.8931844,0.8007242,0.87039423,0.8373316,0.805507,0.8671481,0.98457,0.8342219,0.8699115,0.8334219,0.78911924,0.68605566,1.0714887,0.88414484,0.91938764,0.7399046,0.79033154,0.84113854,0.77775043,0.8939891,0.8527557,1.0355,0.92422295,0.73908955,0.9491947,0.85806686,0.7426408,0.75575334,1.0253159,0.8869057,0.8413889,0.9203611,0.8893053,0.85312104,1.0292,0.8935929,1.0192765,0.9170327,0.83205456,0.6708639,1.1151006,0.95104045,0.78229254,1.121976,0.9559729,1.0378108,0.67629236,0.9678901,0.7098926,0.8125286,0.85664684,0.97020483,1.0006524,0.86056596,0.8892421,0.8852093,0.7606351,0.70301104,0.95734924,0.81631786,0.8520205,0.7788239,0.7725485,0.78957844,0.71491367,0.82402474,0.8164918,0.8235014,0.89451313,0.89636976,0.87967855,0.8720496,0.9100004,0.9716182,0.7722745,0.9666489,0.989178,0.8211729,0.9345762,0.83860064,0.9809284,0.7873246,0.869212,0.844462,0.95298916,0.700437,0.83317775,0.7575802,0.713229,0.8430231,0.9342937,0.90033126,1.0314132,0.7316556,0.90952826,1.0025012,0.8679443,0.88608426,0.777731,0.87064123,0.8207152,0.9831831,0.8977056,0.8731777,1.0129482,0.8664995,0.81838775,0.8067804,0.9991848,0.84305507,1.0285286,0.7219786,0.70887655,0.96419334,0.80282086,0.96153086,0.7612131,0.87012035,0.7356238,0.82695824,0.94401616,0.8501416,0.9143936,0.912155,0.81053764,0.7730039,0.86997414,0.9535573,0.9127853,0.9216216,0.8642861,0.85412407,0.6854441,0.7058124,0.99649566,0.8889623,1.0118624,0.8578395,0.72840995,0.7676055,0.7681098,0.9613463,0.75948364,0.90987426,0.8030982,0.8327608,0.69719607,0.79440385,0.7101138,0.68351316,0.9766061,0.6785591,0.747132,0.83476764,0.80115014,0.91619426,0.7872781,0.7866321,0.90708566,0.8993001,0.81465864,0.93081695,0.75596833,0.8321231,0.7550487,0.8113568,0.72047836,0.924592,0.8676877,0.8846753,0.99721986,0.8290089,0.7810538,0.89401156,0.8559621,1.0543838,0.7741737,0.703682,0.77844954,0.9836052,0.9176192,0.917353,1.0084726,0.7745916,0.8644088,0.956862,0.85162574,0.86093825,0.8054075,1.0589339,0.7847812,0.8012096,0.765506,0.8141256,0.8097474,0.84921664,0.7182334,0.761813,0.77086353,0.8399934,0.58088285,0.8365374,1.017857,0.9227807,0.7968057,0.8833831,0.79276985,0.85234237,0.8198846,0.8376911,0.83938485,0.73716575,0.8572596,0.81933165,0.984906,0.7859742,1.0042182,0.80872506,0.7787249,0.7990368,0.7887943,0.9591658,1.0864626,0.8521826,0.7054686,0.8952074,0.8649034,0.7931531,0.7464538,0.8371196,0.7094388,0.8803299,0.8746641,0.8550458,0.9322872,1.0242462,0.9422026,0.80985373,0.85948354,0.654551,1.0393738,0.81961685,0.86845404,0.9480614,0.86608666,0.9731624,0.84094435,0.88425684,0.9868302,0.6736152,0.8385124,0.726476,0.8823166,0.70910543,0.931227,1.0938579,0.7927847,0.80973893,0.7763176,0.80339956,0.84046143,0.8000033,0.78639984,0.8380552,0.8289464,0.7225189,0.96396035,0.7532448,0.84245235,0.5984413,0.770094,0.92546827,0.7349693,0.802501,0.7527543,0.94473314,0.93330956,0.8746834,0.82788616,0.9195073,0.8500333,0.8342193,0.9181593,0.9448402,0.80105495,0.8800885,0.84737724,0.8844409,0.68164486,0.7350585,0.83623284,0.8691561,0.65643865,0.8101333,0.76664776,0.9373053,0.69746846,0.8668089,0.75112724,0.75924176,0.91085464,0.9917946,0.6377978,0.7536612,0.72483516,0.7458065,0.79690486,0.88085693,0.8973461,0.76977104,0.8299527,0.9187866,0.81732637,0.78113395,0.8158617,0.7981438,0.89343005,0.8466339,0.69589496,0.65505844,0.7242058,0.98685,0.89514977,0.7412486,0.6853369,0.7861681,0.72913104,0.80924696,0.9500186,0.8817037,0.9010218,0.70925266,0.6902717,0.7565484,0.82388085,0.94383883,0.7831995,0.83403444,0.7718015,0.8267484,0.86892956,0.79835826,1.0538392,0.8501544,0.816045,0.7534748,0.89211446,0.79268676,0.9487408,0.9137384,0.7736125,0.7348738,0.7642269,0.76604706,0.84613806,0.63743323,0.5870456,0.97890824,0.7665133,0.74625653,0.9097449,0.82579213,0.6150043,0.9510879,0.745903,0.842223,0.73631114,0.7412338,0.762428,0.6143492,0.8396737,0.6249774,0.6568918,0.9239947,0.9007552,0.8066862,0.92623687,0.83841515,0.85988826,1.0349356,0.8132121,0.77765495,0.94590944,0.9236965,0.81800514,0.90578383,0.86866146,0.8886518,0.8203492,0.9379194,0.7971988,0.8306276,0.96025807,0.9500895,0.78484315,0.80016804,0.762023,0.77371293,0.7180528,0.7646416,0.6919093,0.7950627,0.77488446,0.83205336,0.7594082,1.0593973,0.70914125,0.72923106,0.85550356,1.0010171,0.97352046,0.8394925,0.7684105,0.9158139,0.8568098,0.8934343,0.82885957,0.7314897,1.0308167,0.879323,0.79695415,0.69553614,0.7600234,0.9070278,0.74388814,0.9438479,0.77888113,0.63350207,0.7425855,0.8146712,0.82609767,0.8259012,0.7061143,0.8678279,0.88119394,0.8930187,0.78393406,0.81426954,0.7517721,0.879694,0.911102,0.8513515,0.7784222,0.8604004,0.83771753,0.9036005,0.81255275,0.83573884,0.76992136,0.8018782,0.8309417,0.839667,0.7782784,0.8374879,0.71863407,0.79565763,0.74686307,0.8257177,0.5743384,0.7721142,0.8063021,0.78420705,0.9078459,0.63964474,0.83414286,0.73501784,0.9223363,0.86363393,0.7783823,0.8660102,0.9483184,1.0289196,0.7418887,0.7701779,0.7105724,0.5633128,0.8947585,0.8012882,0.6221624,0.8801109,0.8175874,0.6821812,0.9450082,0.9038842,0.883854,0.8072836,0.7765855,0.90655583,0.69347644,0.87736446,0.84843916,0.75887364,0.98103,0.7452888,0.7169399,0.95692796,0.92028236,0.63143486,0.7947146,0.84989613,0.7485161,0.9295795,0.7014036,0.8086174,0.87320256,0.6676421,0.8273762,0.86187935,0.8146944,0.6962335,0.69006157,0.81505805,0.75957346,0.9627273,0.8567857,0.89072794,0.78795654,0.5342873,0.71033305,0.8636355,0.7892216,0.7706873,0.8565497,0.9212211,0.85186857,0.8463904,0.7718362,0.618706,0.6678069,0.61951524,0.66981363,0.69478583,0.7604542,0.9909099,0.85946965,0.8107235,0.8303895,0.7504163,0.80198985,0.6913142,0.9651868,0.7682081,0.89956194,0.8710584,0.9067776,0.76164865,0.9450467,0.7229344,0.7429261,0.88042384,0.893722,0.7846754,0.82923704,0.79958755,0.76996964,0.8101492,0.8744908,0.979727,0.8638973,0.865143,0.9550831,0.81675744,0.77080035,0.73385733,0.8455956,0.9109667,0.7174371,0.95499665,0.9295184,0.74472874,0.7114598,0.83751893,0.8018877,0.7448778,0.8500653,0.8217979,0.8109894,0.81183225,0.7409215,0.7404253,0.67386264,0.90040636,0.7074116,0.7040703,0.63757294,0.755163,0.74976975,0.8493185,0.7755532,0.72689724,0.6754449,0.7385571,0.78118473,0.7620836,0.85581404,0.8776639,0.65555793,0.6947038,0.7903693,0.91814154,0.834445,0.6689429,0.8505056,0.9411569,0.867202,0.8418395,0.8352539,0.69209313,0.71874046,0.7961883,0.77625173,0.85340077,0.8820079,0.6370751,0.56918246,0.84758687,0.9823213,0.7401397,0.933544,0.740535,0.8799241,0.79014754,0.8200178,0.7494443,0.6288207,0.9242917,0.8777258,0.82063025,0.90774107,0.7317478,0.95238113,0.68787986,0.8823774,0.77780294,0.7117629,0.7169912,0.6782481,0.8479252,0.7707186,0.84943575,0.6782817,0.8104484,0.7358303,0.8081953,0.87871677,0.95073766,0.75933427,0.78860515,0.89785695,0.87484837,0.74142915,0.88457775,0.86325234,0.84949064,0.56765497,0.8029899,0.88033456,0.724642,0.72925967,0.7063279,0.74989015,0.7519885,0.69075996,0.856932,0.7393313,0.6920288,0.93800265,0.6717792,0.78161484,0.8276964,0.973144,0.71964234,0.6146245,0.80537003,0.77800703,0.87410635,0.79939526,0.86303693,0.7620947,0.55596185,0.75983447,0.8478171,0.81823903,0.824426,0.7743775,0.7866743,0.699485,0.7904603,0.81322503,0.8126188,0.8404183,0.7046196,0.9478678,0.6901886,0.6270059,0.78521556,0.7000697,0.724361,0.69485116,0.8821086,0.75076056,0.76058394,0.8166631,0.7585694,0.6909771,0.760791,0.66076046,0.6688922,0.79896665,0.89142865,0.87988687,0.8541177,0.79589796,0.8212212,0.7725994,0.78886914,0.8817012,0.78999,0.84226054,0.9161461,0.88820237,0.64864224,0.8170638,0.8102085,0.8548808,0.7436531,0.6857802,0.8224351,0.7525447,0.8478203,0.8044277,0.78502697,0.72607404,0.8534151,0.92798954,0.8465958,0.8307643,0.7478191,0.71514946,0.8370285,0.7550766,0.8877535,0.7007124,0.6821799,0.8607959,0.8505907,0.7883127,0.7371467,0.66343355,0.7822533,0.8240176,0.7477238,0.74049425,0.85089016,0.8754069,0.89116925,0.65436614,0.7014716,0.66778475,0.6471382,0.7087906,0.8106084,0.79308814,0.7520408,0.79884833,0.78635234,0.7870396,0.9063778,0.9235971,0.809406,0.697769,0.7129374,0.8022234,0.7083876,0.8687088,0.77019143,0.7734254,0.7905186,0.8437903,0.79408914,0.62595636,0.8365001,0.69347435,0.87242585,0.83873147,0.79882044,0.7466882,0.76980156,0.7563111,0.79250973,0.69668216,0.81228024,0.6963515,0.73806995,0.76755315,0.8947244,0.69270945,0.6953106,0.77864736,0.79434663,0.79701823,0.8084373,0.8049194,0.57760876,0.9468748,0.69288796,0.65638894,0.73961157,0.7994055,0.81368846,0.7575776,0.6312359,0.77420425,0.83552647,0.68804455,0.82028484,0.82884294,0.82685834,0.7102234,0.76448923,0.8195955,0.6395606,0.87730664,0.7969508,0.82919407,0.75719213,0.7579358,0.63968277,0.73993975,0.8176897,0.65355253,0.9655215,0.8277357,0.64641565,0.84289926,0.7873914,0.9252965,0.77144456,0.6834755,0.7639285,0.8938516,0.80273753,0.90285045,0.7647703,0.7348593,0.8011736,0.66595423,0.89177865,0.89210296,0.5686705,0.69215435,0.636315,0.72800046,0.71059114,0.9030573,0.69878525,0.8018422,0.7902241,0.6846178,0.8396022,0.8381672,0.7507197,0.8127363,0.7592923,0.81298923,0.7031586,0.6770923,0.6826832,0.7659264,0.74019,0.6777458,0.9187167,0.84973687,0.84986,0.71744704,0.6773642,0.83033735,0.70496684,0.84085697,0.71387005,0.82907486,0.78452826,0.5873311,0.7482889,0.81543493,0.7979135,0.75419,0.67381763,0.7965364,0.8158625,0.8492567,0.7537551,0.844462,0.6385398,0.78070575,0.8961769,0.863787,0.7040062,0.8725712,0.7787232,0.80280066,0.76591474,0.85658497,0.7856707,0.80641145,0.83710456,0.7232923,0.79260784,0.78302544,0.68539596,0.8941172,0.6807995,0.7025826,0.5872249,0.82596,0.7800092,0.76608706,0.91822225,0.7122461,0.8107061,0.8088505,0.80953914,0.80232763,0.70525116,0.78781104,0.7727986,0.6607476,0.7553334,0.73592526,0.78465825,0.7866232,0.8057305,0.8815763,0.851661,0.83473605,0.9369021,0.7758093,0.58248633,0.7887667,0.8332825,0.77159625,0.6932063,0.83252287,0.73599416,0.7202377,0.9253273,0.7453978,0.73590463,0.70130867,0.7032709,0.729119,0.6352868,0.6656906,0.69619036,0.74861604,0.69769835,0.8015124,0.76608497,0.745639,0.770304,0.83288807,0.7728047,0.8902035,0.73122877,0.75989676,0.82346654,0.6619585,0.7448463,0.8629815,0.6730063,0.7227764,0.82617617,0.71855974,0.771324
